Code prdt,DESIGNATION,Classe,Date,month,year,vente,stock,Total,cg,ipp,pfc,cde,hedelix,respi,gastro,otc,mb,vip,P_valeur,feature,vente_lag1,vente_lag2,stock_lag1,stock_lag2,total_lag1,total_lag2,feature_lag1,feature_lag2,vente_roll3,stock_roll3,total_roll3,feature_roll3,month_sin,month_cos,vente_trend,vente_season,stock_trend,stock_season,Total_trend,Total_season,feature_trend,feature_season,cluster_label
PF009,Amuchina 5% solution externe flacon 250 ML,A-,2023-07-01,7,2023,39235.0,65077.0,64130.0,1,1,1,1,0,0,0,0,0,0,0.776231508,73434.16926285,38199.0,31979.0,43992.0,27309.0,45930.0,41593.0,45154.61690508,32867.726230999004,30472.333333333332,33594.333333333336,40185.0,35853.374645261,-0.4999999999999997,-0.8660254037844388,45417.428240740715,-6182.428240740727,63329.600030006855,1747.3999699931378,43929.443715530055,20200.556284469938,59014.94047270948,14419.228790140474,1
PF012,"Dermosone 0,05% crème dermique tube 15GR",A0,2023-07-01,7,2023,31813.0,52104.0,43461.0,1,1,1,1,0,0,0,0,0,0,0.205630823,47619.263383362006,29354.0,27097.0,44031.0,25317.0,34214.0,31983.0,32454.97597533,28816.073755833,25134.0,30599.333333333332,33332.333333333336,29875.61307218767,-0.4999999999999997,-0.8660254037844388,31389.486316068673,423.51368393132384,48326.17430555554,3777.82569444446,35998.897727272735,7462.102272727258,42711.48548574841,4907.77789761358,1
PF013,"Dermosone 0,05% pomade dermique tube 15GR",A0,2023-07-01,7,2023,45031.0,87143.0,61954.0,1,1,1,1,0,0,0,0,0,0,0.462327689,59192.091857126,49798.0,44264.0,68637.0,41356.0,49400.0,52350.0,52464.2655004,42782.94667275,42965.666666666664,48303.333333333336,55325.666666666664,54438.99442314834,-0.4999999999999997,-0.8660254037844388,49361.581439393936,-4330.581439393938,70845.91161616164,16297.088383838363,50870.821673525366,814.7863511660004,55415.28271530066,3776.809141825311,1
PF014,"Fluskin 0,05% gel dermique tube 30GR",B,2023-07-01,7,2023,4314.0,7844.0,4300.0,1,1,1,1,0,0,0,0,0,0,0.313386971,3409.2231585,4175.0,3580.0,6170.0,3384.0,4500.0,4900.0,5475.190275,5536.673331700001,3565.3333333333335,4315.0,4650.0,5295.7372827,-0.4999999999999997,-0.8660254037844388,1211.6017968419726,-77.29885655510746,1123.1896283284661,478.62154823011133,421.81419603668724,65.61754720075304,775.2186519671366,288.3665087529103,0
PF017,"Dermosone Neo 0,05% pomade dermique tube 15GR",B,2023-07-01,7,2023,19.0,219.0,300.0,1,1,1,1,0,0,0,0,0,0,0.999999976,1020.4081632,133.0,85.0,231.0,214.0,0.0,200.0,0.0,280.0,100.0,249.0,150.0,166.86274508333335,-0.4999999999999997,-0.8660254037844388,101.65211898415465,-82.65211898415468,234.95208333333335,-15.952083333333368,199.13373295566598,50.560804644530315,185.91033404538055,37.587173371635096,0
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-07-01,7,2023,9800.0,22124.0,12433.0,1,1,1,1,0,0,0,0,0,0,0.047868432,9967.118836087,12528.0,10588.0,16274.0,9673.0,15597.0,12320.0,17484.020014536,10236.6615736,10048.0,12001.666666666666,13955.666666666666,13900.051618395335,-0.4999999999999997,-0.8660254037844388,10801.334789055372,-1001.3347890553777,18084.847916666666,4039.152083333338,13258.460069444447,-825.4600694444472,14408.277344283508,6893.90643938867,1
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-07-01,7,2023,5172.0,14448.0,0.0,1,1,1,1,0,0,0,0,0,0,0.90718478,0.0,7837.0,8846.0,14726.0,13861.0,10281.0,4348.0,13175.142438942,2238.124917068,8459.666666666666,15304.666666666666,7644.333333333333,6595.914596440667,-0.4999999999999997,-0.8660254037844388,11078.325125123936,-5906.325125761467,13453.392361114331,994.6076388856707,16004.736105730388,-1486.8288972234207,8299.912354888605,-4132.355369466679,2
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-07-01,7,2023,32209.0,65636.0,40135.0,1,1,1,1,0,0,0,0,0,0,0.425879642,30126.17166771,36097.0,38300.0,44327.0,32415.0,45145.0,44188.0,52684.100828295,35169.502237652,33041.666666666664,34000.0,43385.666666666664,42966.46939534767,-0.4999999999999997,-0.8660254037844388,35164.14814814816,-2955.1481481481605,50139.95793326718,15496.042066732833,40768.64583333333,-633.6458333333296,42224.07642484081,-12097.904757130802,0
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-07-01,7,2023,22537.0,35391.0,28953.0,1,1,1,1,0,0,0,0,0,0,0.111177372,24875.857214685,22965.0,18735.0,26731.0,17346.0,33450.0,21894.0,39562.29819585,18897.781403568,18305.666666666668,20143.0,26222.0,26204.202666162,-0.4999999999999997,-0.8660254037844388,24356.784722222223,-1819.7847222222279,28468.192124861835,-13383.41433960958,27818.58453762556,1134.415462374429,29826.35398161594,-4950.496766930943,0
PF031,Ecorex 150MG ovule boite de 3,B,2023-07-01,7,2023,7875.0,17800.0,6899.0,1,1,1,1,0,0,0,0,0,0,0.094307124,5442.288030078,9108.0,7648.0,14725.0,9120.0,10900.0,8581.0,13484.7800238,5765.976683559,7217.333333333333,10745.666666666666,9760.333333333334,9307.460687119667,-0.4999999999999997,-0.8660254037844388,9997.91805555555,-2122.91805555555,15462.361742424246,2337.6382575757557,10618.211652209406,-3719.212621713137,11772.167602159945,-6329.879572081947,1
PF036,"Dermosalic 0,05% pomade dermique tube 30GR",A0,2023-07-01,7,2023,53497.0,109104.0,61712.0,1,1,1,1,0,0,0,0,0,0,0.087291744,49696.693100992,65185.0,59356.0,85723.0,46303.0,67892.0,69983.0,77815.15847058801,48283.600244359,55473.666666666664,57234.333333333336,72575.33333333333,70949.15506815499,-0.4999999999999997,-0.8660254037844388,63001.03611111109,-9504.036111111083,80819.09374999999,28284.906250000015,70086.42919017684,-8374.429190176832,68701.98264836158,-14482.721721577695,0
PF037,"Dermosalic 0,05% lotion flacon 30GR",A0,2023-07-01,7,2023,18664.0,34141.0,17698.0,1,1,1,1,0,0,0,0,0,0,0.360531278,12936.014395676,17957.0,17080.0,27229.0,13766.0,21700.0,18304.0,24643.340694,9187.060524928,15930.0,17805.0,21310.666666666668,23570.679734477333,-0.4999999999999997,-0.8660254037844388,18797.948412700054,-133.94841270005213,25698.828689416143,8442.171310583855,20605.306051589272,-2907.306051589268,22413.08394214798,-9477.069546471987,0
PF049,"Glyss 0,77G suppositoire nourrisson boite de 10",B,2023-07-01,7,2023,14305.0,45169.0,15915.0,1,1,1,1,0,0,0,0,0,0,0.068225186,14871.06525132,14600.0,12972.0,27104.0,21088.0,17400.0,17334.0,14386.7187558,9948.264121494,13719.333333333334,21798.333333333332,19462.0,17909.659197594,-0.4999999999999997,-0.8660254037844388,18901.054755451703,-3058.499246530735,46393.61782189266,-1224.6178218926866,17475.79799951419,-1560.7979995141868,15327.609024143758,-679.2731494826934,1
PF066,Diclopal 100MG suppositoire boite de 10,NC,2023-07-01,7,2023,7740.0,19423.0,8035.0,1,1,1,1,0,0,0,0,0,0,0.330101672,6116.093794425,8829.0,8641.0,13727.0,8771.0,10800.0,9720.0,12381.5836224,4858.86443184,7859.333333333333,9862.666666666666,10296.0,11618.352996768,-0.4999999999999997,-0.8660254037844388,9946.823581394114,-2206.8235813941205,14874.805555563551,4548.194444436448,10618.064814814805,-2583.064814814807,10565.408326458311,-4449.314532033314,1
PF068,"Bromisol 0,2% solution buvable flacon 60ML",NC,2023-07-01,7,2023,2618.0,7406.0,3021.0,1,1,1,1,0,0,0,0,0,0,0.473711674,4528.509403344,2826.0,7519.0,6574.0,6582.0,3055.0,1750.0,2404.721428135,661.13877725,4322.0,5123.333333333333,1601.6666666666667,1021.953401795,-0.4999999999999997,-0.8660254037844388,6505.315395347202,-3878.6462019686087,6995.501736859849,410.4982631401514,4038.3495370370356,-1017.349537037035,5700.220509356747,-1171.711106012748,2
PF076,Aciclovir 5% crème dermique tube 5 GR,A+,2023-07-01,7,2023,11380.0,24237.0,11651.0,1,1,1,1,0,0,0,0,0,0,0.008851811,14258.031814548,10234.0,9746.0,20554.0,12508.0,11025.0,10883.0,11415.6458703,7343.824990667,9253.666666666666,15959.666666666666,11152.666666666666,9958.302628655667,-0.4999999999999997,-0.8660254037844388,13214.520900168007,-1834.520900168004,19157.375000031694,5079.624999978111,14491.509514657198,-2840.509514657204,14632.093401250046,-374.06158670205235,1
PF083,Mycorex 1% crème dermique tube 30 GR,NC,2023-07-01,7,2023,2736.0,8044.0,3467.0,1,1,1,1,0,0,0,0,0,0,0.188558848,2893.4940535660003,2480.0,3106.0,7525.0,4786.0,1900.0,2400.0,2466.450629,1818.1083024,2657.6666666666665,5812.666666666667,2616.6666666666665,2187.22515255,-0.4999999999999997,-0.8660254037844388,2987.9791668470643,-251.97916684706465,6854.238453692938,1189.7615463070617,3408.479177530915,58.520822469085694,3496.208140667638,-602.7140871016378,1
PF091,Tussipax sirop enfant flacon 125ML,NC,2023-07-01,7,2023,1428.0,13458.0,552.0,1,1,1,1,0,0,0,0,0,0,0.969332145,422.295081744,1506.0,2202.0,13081.0,9316.0,1296.0,1366.0,1119.156901632,824.724121442,1751.3333333333333,11001.0,1039.3333333333333,707.7915638566666,-0.4999999999999997,-0.8660254037844388,3270.266865075979,-1842.2668650760857,12260.965277780844,1197.0347222191474,2827.4108888963715,-2275.4108888963715,2027.1788405349514,-1604.8837587909516,2
PF097,Afusidic 2% crème dermique tube 15GR,A0,2023-07-01,7,2023,19437.0,28815.0,24626.0,1,1,1,1,0,0,0,0,0,0,0.137426862,28505.12556717,14067.0,11534.0,19673.0,11355.0,20050.0,15050.0,23974.2190023,10955.435897,11471.333333333334,14523.333333333334,16683.333333333332,16641.342495333334,-0.4999999999999997,-0.8660254037844388,21657.440972222234,-2220.44097222222,27734.88368198445,1080.1163180155415,23055.64791666666,1570.3520833333444,17972.10802553385,10533.017541636153,1
PF098,"Moment 200 gouttes buvables flacon 12,5ML",NC,2023-07-01,7,2023,7051.0,13542.0,7798.0,1,1,1,1,0,0,0,0,0,0,0.171788393,6989.654157724,6551.0,6953.0,11206.0,6349.0,8050.0,8250.0,9424.52380695,6396.529441500001,6092.0,7868.0,8322.0,8202.437124593334,-0.4999999999999997,-0.8660254037844388,6691.5290830252425,359.47091697475724,10964.242063493442,2577.757936506555,7802.532136640713,-4.532136640713875,7661.41974289549,-671.7655851714933,1
PF109,Relaxil 4MG,B,2023-07-01,7,2023,979.0,2890.0,1040.0,1,1,1,1,0,0,0,0,0,0,0.412399179,508.87252624,964.0,1225.0,2801.0,1822.0,880.0,960.0,1407.87042176,961.06135968,1011.3333333333334,2314.6666666666665,973.3333333333334,1026.6595769466667,-0.4999999999999997,-0.8660254037844388,1025.078548451449,-46.07854494594423,2564.741129612587,77.1751031526984,666.7660237737125,373.2339762262877,480.8720726869484,28.000453553051585,0
PF110,Tallis 1% crème dermique tube 15GR,C,2023-07-01,7,2023,3577.0,4178.0,6307.0,1,1,1,1,0,0,0,0,0,0,0.06267665,5270.816555781,2039.0,1048.0,1869.0,1765.0,2120.0,2150.0,1634.00000004,2285.85757335,1490.0,1757.6666666666667,2046.6666666666667,1969.8671458766664,-0.4999999999999997,-0.8660254037844388,1873.3043981481476,1703.695601851853,4621.326625946379,-443.32662594638003,2259.39531893004,-535.8490226337448,2229.865313347772,-1270.3836514839838,1
PF118,"Pradis 0,1% solution buvable flacon 200 ML",B,2023-07-01,7,2023,1636.0,2108.0,1800.0,1,1,1,1,0,0,0,0,0,0,0.257555938,1838.1674358,2892.0,3210.0,3018.0,2574.0,2028.0,2328.0,2761.8547164,1950.261720792,2829.3333333333335,3065.3333333333335,1989.0,2139.843439963,-0.4999999999999997,-0.8660254037844388,1370.5207979823992,265.479202017601,4231.16568766521,-2123.1656876652078,203.7923292226205,34.458995889287365,576.418407186213,236.05643495629002,0
PF119,Pradis 10MG suppositoire boite de 10,NC,2023-07-01,7,2023,2365.0,6582.0,1944.0,1,1,1,1,0,0,0,0,0,0,0.779211485,1394.608694976,2311.0,2469.0,4513.0,2888.0,3132.0,2180.0,3217.82152932,1932.78144474,2208.3333333333335,3710.0,2670.6666666666665,2496.9391714199996,-0.4999999999999997,-0.8660254037844388,3370.0454251977158,-1005.0454251977181,4658.653770615188,235.9176604890755,2345.6872333050255,-401.68723330502553,2123.9089100933847,-729.3002151173846,0
PF120,Axen 100 MG suppositoire boite de 10,A-,2023-07-01,7,2023,21992.0,47295.0,28284.0,1,1,1,1,0,0,0,0,0,0,0.502098728,29220.862471872,21769.0,25329.0,35678.0,21616.0,28505.0,30350.0,39254.447833745,16014.898433900002,20874.666666666668,25702.666666666668,28078.333333333332,31242.509125988334,-0.4999999999999997,-0.8660254037844388,23655.52430555556,-1663.5243055555616,35739.99007942536,11555.009920552839,27083.757836202614,1200.2421637973787,29004.365934298246,216.4965375737486,0
PF130,Aciclovir Opalia 200MG comprimé boite de 30,C,2023-07-01,7,2023,720.0,1468.0,757.0,1,1,1,1,0,0,0,0,0,0,0.613787704,846.337505643,647.0,530.0,1125.0,706.0,1104.0,504.0,1351.750410816,343.71332604,512.6666666666666,905.0,688.0,717.8384935280001,-0.4999999999999997,-0.8660254037844388,634.3177083333331,85.6822916666668,1375.0416666666665,92.95833333333323,616.041432594523,140.95856740547708,716.5412659363456,129.79623970665423,0
PF132,Tallis spray 1% flacon 15 ML,NC,2023-07-01,7,2023,680.0,1970.0,963.0,1,1,1,1,0,0,0,0,0,0,0.568704124,730.559574846,866.0,781.0,1464.0,1008.0,950.0,909.0,1179.4834164499998,928.068024825,677.3333333333334,1256.3333333333333,736.3333333333334,831.8582323916667,-0.4999999999999997,-0.8660254037844388,778.0492424242422,-98.04924242424234,1764.9111111111117,205.08888888888822,737.5280285066835,225.47211377881598,826.8378837996593,-96.27830895365925,0
PF135,Fer Plus solution buvable flacon 250ML,A+,2023-07-01,7,2023,8917.0,21090.0,9663.0,1,1,1,1,0,0,0,0,0,0,0.012466042,7795.864418913,10587.0,10870.0,14047.0,9911.0,15096.0,16272.0,16786.32078276,15404.203842192,9185.666666666666,10623.333333333334,14128.0,13952.928867336004,-0.4999999999999997,-0.8660254037844388,11966.240530303028,-3049.240530303031,15993.294110082299,5096.705889917692,13073.291330611202,-3410.2913306111955,14031.968820655622,-6236.104401742624,0
PF136,Fluderm 0.005% pomade dermique tube 30G,NC,2023-07-01,7,2023,5218.0,9103.0,5075.0,1,1,1,1,0,0,0,0,0,0,0.131928892,3632.232507925,4508.0,4095.0,6762.0,4155.0,4400.0,5204.0,4912.3912156,4738.138664172,3894.6666666666665,4708.333333333333,4754.666666666667,5009.8405353240005,-0.4999999999999997,-0.8660254037844388,4402.09201388889,815.9079861111112,7736.130208333334,1366.8697916666647,4174.0208363064785,900.9791636935204,4202.937038155272,-570.7045302302715,0
PF137,Cortinase 64MCG spray nasal flacon 120 dose,A+,2023-07-01,7,2023,3352.0,10474.0,2907.0,1,1,1,1,0,0,0,0,0,0,0.045168261,1859.992516449,3849.0,5313.0,8388.0,5738.0,3393.0,5262.0,3014.649063855,3622.610381922,4295.0,6679.333333333333,4568.333333333333,3831.6301692756665,-0.4999999999999997,-0.8660254037844388,5220.58125,-1868.5812500000015,8431.946742195556,2042.053257804445,5330.791666666666,-2423.7916666666683,5449.755821072551,-3827.825612504203,0
PF142,Rinosal 50MCG spray nasal 120 doses,A0,2023-07-01,7,2023,7066.0,23451.0,6555.0,1,1,1,1,0,0,0,0,0,0,0.050646489,4650.686675385,9962.0,13676.0,15250.0,8468.0,8284.0,18690.0,4448.884325552,17516.80417872,11077.0,10960.0,13574.666666666666,10728.069341424001,-0.4999999999999997,-0.8660254037844388,11767.699305555556,-4701.699305555557,15298.107256941266,8151.534848236556,13061.91284722222,7052.5371527777725,16110.651604881734,21749.233531190046,0
PF143,Domper suspension buvable flacon 200 ML,NC,2023-07-01,7,2023,4639.0,8933.0,8236.0,1,1,1,1,0,0,0,0,0,0,0.113364591,9015.7920983,3938.0,3318.0,6657.0,3846.0,4032.0,4536.0,6934.770331776,3042.166527288,3271.0,4894.0,3970.0,4592.23029215,-0.4999999999999997,-0.8660254037844388,3392.298959803718,1246.7010401962816,7877.699075404674,1055.3009246045317,3106.3799342457573,-1465.8526061154041,3505.588933167491,-1403.9884514498433,1
PF145,Gaba 300 MG gélule boite de 90,A0,2023-07-01,7,2023,1021.0,1773.0,1263.0,1,1,1,1,0,0,0,0,0,0,0.300621583882475,1400.774598759,873.0,939.0,1754.0,942.0,1078.0,747.0,1260.241822532,433.572312483,801.3333333333334,1151.6666666666667,984.3333333333334,1000.3743037276666,-0.4999999999999997,-0.8660254037844388,1020.31568321867,0.6843167813296176,1473.9166679508546,299.08333204914464,1042.1655991599519,220.83440084004798,1061.26909051702,339.5055082419802,0
PF148,Domper comprimé 10 MG boite de 40,NC,2023-07-01,7,2023,9002.0,15187.0,14308.0,1,1,1,1,0,0,0,0,0,0,0.056522777,16801.230767636,6291.0,6489.0,10321.0,5947.0,7515.0,9675.0,8943.36725745,7672.703525100001,5836.666666666667,7642.0,7950.0,7669.358590830001,-0.4999999999999997,-0.8660254037844388,7413.493055555552,1588.5069444444473,12802.441520320857,2384.558479679142,7733.50904060271,6574.490959397287,8897.562556544504,7903.668211091492,0
PF149,Afusidic 250 MG comprimé pelliculé boite de 10,A0,2023-07-01,7,2023,3091.0,6957.0,6131.0,1,1,1,1,0,0,0,0,0,0,0.133148919,10212.435754809,2388.0,2170.0,5864.0,4941.0,2840.0,1557.0,5027.84619636,834.243337206,2055.6666666666665,5469.0,2039.0,2447.459065402,-0.4999999999999997,-0.8660254037844388,4432.141492698421,-1341.1414926984219,7850.633479127972,-893.6334791279711,4394.5902777777765,1736.4097222222247,5129.984024177288,5082.45173063171,1
PF151,Prilia crème dermique tube 30,A0,2023-07-01,7,2023,11991.0,22646.0,12213.0,1,1,1,1,0,0,0,0,0,0,0.006759773,11432.74037481,10475.0,9125.0,19979.0,7609.0,13467.0,12450.0,11629.712663583,12890.25098625,8813.333333333334,12184.0,13222.333333333334,12241.500441611,-0.4999999999999997,-0.8660254037844388,8663.277627228445,3327.711793870615,17637.840277777777,5008.159722222219,11146.866487180974,1066.1335128190206,11271.194351403346,161.5460234066548,0
PF157,Ippsium 20 MG gélule boite de 14,NC,2023-07-01,7,2023,2962.0,5982.0,2675.0,1,1,1,1,0,0,0,0,0,0,0.382640863,2243.023208575,3406.0,2222.0,4684.0,3303.0,4120.0,2274.0,4453.966137040001,2364.006018342,2394.0,3918.0,2672.6666666666665,2552.895333980667,-0.4999999999999997,-0.8660254037844388,3249.2323232323247,-287.23232323232423,5528.979938298489,453.02006170151145,3030.121212121212,-355.12121212121104,3235.585855413264,-992.5626468382638,1
PF158,Ippsium 20 MG gélule boite de 28,NC,2023-07-01,7,2023,1800.0,4532.0,2059.0,1,1,1,1,0,0,0,0,0,0,0.044810491,1811.855596539,2062.0,1635.0,3077.0,2063.0,3120.0,2015.0,3578.4394620000003,2103.675094365,1514.6666666666667,2524.0,2030.0,2066.25262207,-0.4999999999999997,-0.8660254037844388,2087.7638888888896,-287.76388888888914,4138.034722222221,393.96527777777715,1989.0486111111113,69.95138888888813,2047.960058049845,-236.1044615108447,1
PF159,Ippsium 40 MG gélule boite de 14,A0,2023-07-01,7,2023,3387.0,6756.0,3286.0,1,1,1,1,0,0,0,0,0,0,0.213297022,2867.021655554,3881.0,2821.0,5563.0,3601.0,4400.0,3080.0,4626.700826,3588.73631732,2900.6666666666665,4498.0,3212.3333333333335,3091.5907344400002,-0.4999999999999997,-0.8660254037844388,3463.9748263131924,-76.97482631319299,5863.625000000003,892.3749999999943,3338.2225247264305,-52.22252472643078,3314.7870807329705,-447.76542517897286,0
PF160,Ippsium 40 MG gélule boite de 28,A0,2023-07-01,7,2023,2870.0,7124.0,3042.0,1,1,1,1,0,0,0,0,0,0,0.001548314,2343.059460378,3266.0,3232.0,6032.0,3949.0,3400.0,2751.0,3870.610541000001,2319.733630872,2710.6666666666665,4531.666666666667,2930.3333333333335,2605.043136810667,-0.4999999999999997,-0.8660254037844388,3639.482747397773,-769.4827473977733,6929.3291241011,194.67087589890167,3080.4117063493272,-38.41170634932717,3502.3650494286335,-1159.3055890506357,0
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-07-01,7,2023,5233.0,13715.0,5716.0,1,1,1,1,0,0,0,0,0,0,0.221859671,6081.7169107400005,6299.0,6020.0,11807.0,6937.0,6400.0,6450.0,6113.6465344,4287.97703445,5278.666666666667,8405.666666666666,6650.0,5807.904687283332,-0.4999999999999997,-0.8660254037844388,7029.931910840802,-1796.9336262596098,12508.622474747477,1206.3775252525227,6789.210227272726,-1073.2102272727275,6854.6165462881445,-772.8996355481443,1
PF162,Itragyn 100 gélule boite de 4,C,2023-07-01,7,2023,1166.0,3639.0,816.0,1,1,1,1,0,0,0,0,0,0,0.5247232,620.123017248,1442.0,1802.0,2992.0,1457.0,1824.0,1877.0,2439.634552032,1160.003076946,1385.0,1790.6666666666667,2121.6666666666665,2022.5009253873334,-0.4999999999999997,-0.8660254037844388,1320.0729138921804,-154.07291769804496,1993.482515904684,144.92140267981665,1473.4216775075658,-657.4216775075658,1578.7306148078208,-958.6075975598216,0
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-07-01,7,2023,1209.0,3126.0,854.0,1,1,1,1,0,0,0,0,0,0,0.300621583882475,655.87588997,1161.0,1310.0,2035.0,1195.0,1344.0,1431.0,1664.248149312,976.135369599,1087.6666666666667,1447.6666666666667,1253.3333333333333,1141.0254958819999,-0.4999999999999997,-0.8660254037844388,1101.1687242798353,107.83127572016488,2367.8587962962947,758.1412037037043,1070.4555382069314,-216.45553820693138,1119.7816586362678,-463.9057686662675,0
PF167,Zenexor 75 MG gélule LP,A+,2023-07-01,7,2023,2248.0,4877.0,2564.0,1,1,1,1,0,0,0,0,0,0,0.368193092,2444.737534792,2661.0,3008.0,3745.0,2108.0,3078.0,3843.0,3200.820091992,2940.490192311,2439.6666666666665,2764.0,3147.0,2704.025757381,-0.4999999999999997,-0.8660254037844388,2801.199652777772,-553.1996527777733,4326.496527777768,550.503472222232,2821.627314814816,-257.62731481481586,2823.855604630757,-379.11806983875647,1
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-07-01,7,2023,5923.0,10365.0,5176.0,1,1,1,1,0,0,0,0,0,0,0.145434152,4372.419058984,5340.0,5514.0,6974.0,5165.0,5940.0,5920.0,7600.032352440001,3257.0537659200004,4838.0,5817.333333333333,5588.333333333333,5616.960077610001,-0.4999999999999997,-0.8660254037844388,5987.7604167432755,-64.76041674327709,8322.770833824328,2042.229166175671,5412.035717191873,-236.03571719187454,5226.245235890116,-853.8261769061196,1
